"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1600000US0675315","Strawberry CDP (Marin County), California","5496","864","4697","563","3991","544","43","42","0","19","352","123","0","19","93","147","218","95","78","63","140","77","799","523","466","444","8","15","0","19","27","44","0","19","91","73","207","111","207","111","0","19",
"1600000US0675322","Strawberry CDP (Tuolumne County), California","65","71","43","64","43","64","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","22","35","22","35","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0675592","Sugarloaf Saw Mill CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0675596","Sugarloaf Village CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0675630","Suisun City city, California","29205","35","20118","908","6226","548","5918","916","230","251","5047","809","280","143","208","154","2209","661","99","95","2110","650","9087","908","2012","607","300","259","151","156","19","33","75","114","3439","846","3091","768","2496","625","595","359",
"1600000US0675672","Sultana CDP, California","957","229","66","80","65","79","0","14","0","14","0","14","0","14","0","14","1","2","0","14","1","2","891","224","137","117","0","14","0","14","0","14","0","14","667","226","87","74","87","74","0","14",
"1600000US0675714","Summerland CDP, California","1248","468","913","307","652","281","0","14","0","14","182","177","0","14","48","72","31","50","0","14","31","50","335","298","0","14","0","14","91","147","0","14","0","14","0","14","244","271","244","271","0","14",
"1600000US0675994","Sunnyside CDP, California","5003","791","2297","395","1506","299","84","109","0","19","535","264","23","44","0","19","149","140","3","5","146","140","2706","707","566","286","50","89","58","94","0","19","0","19","838","535","1194","406","1116","407","78","93",
"1600000US0676015","Sunnyside-Tahoe City CDP, California","1658","405","1630","406","1522","401","4","9","0","14","34","49","35","55","0","14","35","38","0","14","35","38","28","39","0","14","0","14","0","14","0","14","0","14","28","39","0","14","0","14","0","14",
"1600000US0676040","Sunny Slopes CDP, California","95","60","85","59","78","53","0","14","0","14","0","14","0","14","0","14","7","15","0","14","7","15","10","16","0","14","0","14","0","14","0","14","0","14","0","14","10","16","10","16","0","14",
"1600000US0677000","Sunnyvale city, California","153455","92","127875","1853","42140","1685","2134","590","273","144","75445","2174","119","87","831","291","6933","873","733","299","6200","869","25580","1849","4453","713","109","101","511","307","286","152","76","91","13120","1667","7025","1463","5881","1358","1144","346",
"1600000US0677042","Sunol CDP, California","931","177","793","155","623","138","2","5","2","4","92","50","0","14","0","14","74","52","7","12","67","52","138","62","64","41","0","14","0","14","0","14","3","5","27","33","44","30","30","23","14","17",
"1600000US0677308","Sun Village CDP, California","11009","1673","2498","552","1978","488","158","151","71","58","124","118","100","138","0","21","67","72","0","21","67","72","8511","1659","2383","775","0","21","0","21","0","21","0","21","3876","1347","2252","1189","2252","1189","0","21",
"1600000US0677364","Susanville city, California","14992","39","10607","335","7688","403","1718","227","344","125","143","52","246","57","11","15","457","147","37","56","420","138","4385","333","1237","255","224","180","46","67","0","21","0","21","547","224","2331","339","2216","352","115","88",
"1600000US0677378","Sutter CDP, California","2671","393","2234","374","1942","364","0","14","69","76","126","144","0","14","0","14","97","63","18","38","79","57","437","150","153","121","0","14","24","39","0","14","0","14","15","24","245","136","241","138","4","14",
"1600000US0677392","Sutter Creek city, California","2687","18","2399","193","2116","247","17","2","0","14","3","7","0","14","0","14","263","176","118","143","145","123","288","190","110","97","0","14","0","14","0","14","0","14","80","111","98","96","59","55","39","73",
"1600000US0677430","Swall Meadows CDP, California","433","195","305","120","285","115","0","14","0","14","0","14","0","14","1","6","19","23","4","6","15","23","128","154","119","154","0","14","0","14","0","14","0","14","0","14","9","15","9","15","0","14",
"1600000US0677574","Taft city, California","7228","16","4884","684","4244","650","117","108","0","19","15","19","13","15","14","23","481","280","128","192","353","237","2344","683","1296","682","0","19","0","19","0","19","0","19","736","429","312","258","262","251","50","76",
"1600000US0677588","Taft Heights CDP, California","1588","438","879","334","850","330","0","14","0","14","0","14","0","14","15","23","14","24","0","14","14","24","709","349","367","292","0","14","0","14","0","14","0","14","118","78","224","233","224","233","0","14",
"1600000US0677595","Taft Mosswood CDP, California","1199","341","548","307","11","16","290","228","0","14","247","207","0","14","0","14","0","14","0","14","0","14","651","250","115","155","0","14","0","14","8","13","0","14","454","239","74","122","74","122","0","14",
"1600000US0677700","Tahoe Vista CDP, California","821","313","617","254","608","252","0","14","0","14","0","14","0","14","0","14","9","15","0","14","9","15","204","182","19","29","0","14","0","14","0","14","0","14","113","169","72","77","72","77","0","14",
"1600000US0677728","Tahoma CDP, California","969","194","943","193","915","190","4","8","18","28","6","10","0","14","0","14","0","14","0","14","0","14","26","27","0","14","0","14","0","14","0","14","0","14","0","14","26","27","26","27","0","14",
"1600000US0677784","Talmage CDP, California","886","302","647","207","476","215","0","14","33","40","104","64","0","14","0","14","34","35","18","28","16","21","239","193","112","102","0","14","64","125","0","14","0","14","56","55","7","14","7","14","0","14",
"1600000US0677805","Tamalpais-Homestead Valley CDP, California","12153","1006","11208","948","9617","911","154","162","0","21","528","193","43","63","26","26","840","300","236","159","604","267","945","321","296","142","0","21","0","21","0","21","0","21","121","113","528","262","480","266","48","48",
"1600000US0677860","Tancred CDP, California","77","73","49","50","42","48","0","14","7","8","0","14","0","14","0","14","0","14","0","14","0","14","28","33","0","14","0","14","13","22","0","14","0","14","15","22","0","14","0","14","0","14",
"1600000US0677924","Tara Hills CDP, California","4912","593","3502","619","1347","363","642","401","0","14","1142","434","0","14","8","12","363","203","45","52","318","213","1410","489","162","110","0","14","17","27","0","14","0","14","678","386","553","429","553","429","0","14",
"1600000US0677934","Tarina CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0677960","Tarpey Village CDP, California","3125","635","2252","610","1493","406","15","42","0","14","464","471","110","152","0","14","170","98","37","52","133","88","873","259","215","161","6","15","37","59","0","14","14","24","201","152","400","209","346","186","54","67",
"1600000US0678008","Taylorsville CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0678050","Tecopa CDP, California","169","84","159","84","113","68","0","14","23","35","9","19","5","7","0","14","9","10","0","14","9","10","10","11","4","7","0","14","0","14","0","14","0","14","0","14","6","8","6","8","0","14",
"1600000US0678092","Tehachapi city, California","12366","68","7519","726","5989","798","828","202","12","21","301","189","0","21","38","30","351","149","114","101","237","131","4847","728","1418","450","0","21","204","230","0","21","0","21","1798","797","1427","545","1305","550","122","72",
"1600000US0678106","Tehama city, California","395","123","281","86","249","82","0","14","6","9","0","14","0","14","0","14","26","22","6","8","20","20","114","98","33","44","0","14","0","14","0","14","0","14","38","52","43","62","36","58","7","11",
"1600000US0678120","Temecula city, California","110404","64","78935","2182","54307","2186","4519","948","275","147","12325","1235","156","121","664","389","6689","1052","633","294","6056","998","31469","2167","8618","1235","203","156","330","202","415","227","24","35","10146","1435","11733","1590","9192","1439","2541","777",
"1600000US0678126","Temelec CDP, California","1696","532","1608","530","1563","522","0","14","0","14","16","26","0","14","0","14","29","49","29","49","0","14","88","93","0","14","0","14","0","14","0","14","0","14","50","81","38","48","38","48","0","14",
"1600000US0678138","Temescal Valley CDP, California","28560","2293","18772","1864","11647","1766","2722","641","29","34","3218","633","0","25","125","117","1031","584","50","79","981","577","9788","1672","1881","547","91","107","8","11","0","25","0","25","3491","1149","4317","1266","3836","1267","481","365",
"1600000US0678148","Temple City city, California","35749","46","28896","795","4656","633","145","97","30","45","22818","968","152","130","33","31","1062","370","148","117","914","342","6853","790","1576","390","51","55","229","207","82","63","0","29","2591","609","2324","549","1761","515","563","222",
"1600000US0678162","Templeton CDP, California","8608","1220","7130","1061","6501","1008","23","32","0","19","100","79","0","19","101","107","405","275","73","68","332","254","1478","392","389","276","0","19","0","19","0","19","0","19","265","201","824","308","720","304","104","110",
"1600000US0678176","Tennant CDP, California","69","34","69","34","69","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0678232","Terminous CDP, California","357","112","343","107","338","107","0","14","0","14","0","14","0","14","0","14","5","7","0","14","5","7","14","18","14","18","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0678288","Terra Bella CDP, California","1658","603","257","162","207","159","18","27","32","41","0","14","0","14","0","14","0","14","0","14","0","14","1401","591","319","305","0","14","0","14","0","14","0","14","1004","554","78","125","78","125","0","14",
"1600000US0678336","Teviston CDP, California","1092","526","193","178","102","99","91","134","0","14","0","14","0","14","0","14","0","14","0","14","0","14","899","502","0","14","0","14","0","14","0","14","0","14","657","471","242","172","242","172","0","14",
"1600000US0678456","Thermal CDP, California","1420","481","95","85","44","42","40","67","0","14","5","7","0","14","0","14","6","10","0","14","6","10","1325","474","59","73","1","3","0","14","0","14","0","14","454","312","811","352","811","352","0","14",
"1600000US0678470","Thermalito CDP, California","6645","900","5343","799","3131","621","24","29","131","104","1545","412","0","19","56","83","456","202","97","120","359","173","1302","540","706","466","11","18","38","60","10","15","0","19","214","290","323","295","309","294","14","22",
"1600000US0678568","Thornton CDP, California","815","257","324","153","263","128","26","38","0","14","3","4","0","14","10","15","22","26","0","14","22","26","491","190","89","104","18","30","12","17","0","14","0","14","242","139","130","108","27","38","103","102",
"1600000US0678582","Thousand Oaks city, California","125676","60","100779","1573","78970","1838","2509","517","133","95","11971","994","84","86","1326","577","5786","794","868","338","4918","680","24897","1576","6816","1108","63","41","654","348","145","109","11","16","5102","1162","12106","1444","10289","1329","1817","509",
"1600000US0678596","Thousand Palms CDP, California","7662","1674","2768","423","2450","394","13","16","58","86","47","50","0","19","19","30","181","185","0","19","181","185","4894","1640","507","352","0","19","287","381","0","19","0","19","999","494","3101","1636","2487","1633","614","725",
"1600000US0678638","Three Rivers CDP, California","2307","505","1963","482","1693","481","59","92","32","26","99","86","0","14","12","16","68","42","17","19","51","42","344","204","121","145","0","14","0","14","0","14","0","14","112","106","111","77","38","37","73","72",
"1600000US0678652","Three Rocks CDP, California","180","145","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","180","145","26","32","0","14","0","14","0","14","0","14","125","143","29","40","29","40","0","14",
"1600000US0678666","Tiburon town, California","9035","37","8566","233","7146","507","54","72","32","48","839","418","0","19","0","19","495","281","232","237","263","175","469","231","199","131","0","19","12","19","0","19","0","19","99","88","159","186","159","186","0","19",
"1600000US0678715","Timber Cove CDP, California","181","60","129","45","123","44","0","14","0","14","0","14","0","14","0","14","6","9","0","14","6","9","52","45","0","14","0","14","0","14","0","14","0","14","26","36","26","27","26","27","0","14",
"1600000US0678750","Tipton CDP, California","2989","775","205","132","197","131","8","12","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2784","779","929","516","0","14","13","21","0","14","0","14","942","329","900","605","900","605","0","14",
"1600000US0678792","Tobin CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0678890","Tomales CDP, California","192","173","192","173","192","173","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0678932","Tonyville CDP, California","417","397","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","417","397","28","35","0","14","0","14","0","14","0","14","361","398","28","45","28","45","0","14",
"1600000US0678949","Tooleville CDP, California","86","79","36","58","36","58","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","50","52","14","22","0","14","25","41","0","14","0","14","11","18","0","14","0","14","0","14",
